issue,word,pos,english,vietnamese,row_id
definition_raw_markup,midline,noun,"(anatomy|medicine) The medial line (or plane) of the body, which divides the body into halves that are mirror-images of each other.",trục trung间的,2924866
definition_raw_markup,namaycush,noun,"(Canada|US) The togue: a large North American lake trout, , usually spotted with red.","namaycush (加拿大, 美国) 大湖鲑鱼",2946627
definition_raw_markup,nikahnama,noun,"(India|Pakistan) An Islamic matrimonial deed, setting out the partners' rights to divorce, polygamy, etc.","(印度, 巴基斯坦) 印度, 巴基斯坦的伊斯兰婚约文书，规定了双方离婚、多妻等权利。",2955826
definition_raw_markup,beleap,verb,(ambitransitive|UK|_|dialectal) To leap upon; cover.,beleap - (双及物，英国口音，方言) 跳跃；覆盖,2618041
definition_raw_markup,grundylow,noun,(UK|folklore|mythological creature) .,"(英国民间传说,神话生物) .",2813332
definition_raw_markup,arsefucker,noun,(UK|Irish|Commonwealth) .,"(英国, 爱尔兰, 英联邦) .",2597279
definition_raw_markup,crushworthy,adjective,(usually|of a|person) Suitable for a crush infatuation: attractive.,(thường dùng để chỉ một người) Hấp dẫn đến mức có thể gây ra tình cảm yêu慕，可以翻译为“喜欢”，但在英文中，“crushworthy”通常指的是外表或气质吸引人，让人产生浪漫兴趣的程度。因此，更准确的翻译可能是：“具有引发浪漫兴趣的吸引力的”。,2700068
definition_raw_markup,dicked,adjective,"(vulgar|slang) In trouble; put in a difficult situation, or maliciously exploited.",(俚语，粗俗) 困难的；陷入困境，或恶意利用。,2723305
definition_raw_markup,double-team,verb,"(transitive|slang) To gang up on someone, as a group of two.","đôi người (thông đồng,俚语) 用双孔插入某人",2735616
definition_raw_markup,dumbdom,noun,(informal|possibly regarded as|_|nonstandard) The quality of being dumb or stupid; stupidity.,"Dụmbdom: (非正式, 或可能被视为, _, 非标准) 的状态或条件，指作为一个傻瓜或愚蠢；愚蠢。",2740690
definition_raw_markup,effodicate,verb,(very|rare|literary|archaic) To dig up.,(非常罕见，文学，古董) 挖掘。,2746546
definition_raw_markup,kinfirm,verb,(transitive|otherkin|fandom slang) To conclude that one kins (a species or character).,(转换，其他kin，粉丝俚语) 确认一个人kines（一个物种或角色）。,2878015
definition_raw_markup,megatypy,noun,(dated|photography) enlargement,"(ngày xưa,摄影) 放大",2914836
definition_raw_markup,mooey,noun,(UK|slang) The mouth; the face.,"mooey: (Anh Quốc,俚语) 口腔",2936005
definition_raw_markup,mooey,noun,(UK|slang) The vagina or vulva.,"mooey: (Anh Quốc,俚语) 阴道或外阴",2936006
definition_raw_markup,pudding-headed,adjective,(colloquial|dated) .,pudding-headed {形容词}: (口语，过时) 。,3053058
definition_raw_markup,headshunt,noun,"(rail|British) A short length of track, provided to release locomotives at terminal platforms, or to allow shunting to take place clear of main lines.","(tàu, Anh quốc) 一段短轨道，提供释放机车在终点站平台，或者允许调车远离主线路。",2822411
definition_raw_markup,extramedullary,adjective,"(anatomy|medicine) Outside of the bone marrow, as with extramedullary hematopoiesis.",trừ xương髓内地,2767134
definition_raw_markup,face-melter,noun,"(slang|music) Particularly in heavy metal music, a musical passage or sung note that is particularly intense.",(俚语，音乐)特别在重金属音乐中，一段特别强烈的音乐段落或唱过的音符。,2768459
definition_raw_markup,klootch,noun,"(US|Canada|western|_|dialects|uncommon) klootchman: woman, wife (especially if Native American).","klootch: (美国，加拿大，西部，_,方言，不常用) klootchman: 妇女，妻子（特别是如果是土著人）。",2879096
definition_raw_markup,lrip,noun,(Canada|taxation) .,(加拿大，税收): .,2899296
definition_raw_markup,mastah,noun,(US|historical|colloquial) .,"(Mỹ, lịch sử,俚语) .",2910542
definition_raw_markup,embar,verb,(archaic|transitive) To enclose (as though behind bars); to imprison.,(古雅，及物动词)将...关押起来；监禁。,2750204
definition_raw_markup,embar,verb,"(obsolete|transitive) To prohibit, debar (someone from doing something).","(hạn chế sử dụng, động词) 禁止，禁止（某人做某事）。",2750205
definition_raw_markup,faers,pronoun,(rare|nonstandard),(罕见，非标准),2769046
definition_raw_markup,kinetography,noun,(dated|photography) The use of the kinetograph.,"(cũ,摄影) 使用kinetograph的技术。",2878000
definition_raw_markup,ludus,noun,"(historical|Ancient Rome) A school, in particular:",(历史，古罗马): 学校，特别是：,2899716
definition_raw_markup,metabogenomics,noun,(biochemistry|genetics) The study of metabogenomes,(生物化学，遗传学) 对代谢组的研究。,2918410
definition_raw_markup,assplant,noun,(North America|slang) An unintentional landing on one's buttocks.,"(北美,俚语) 无意中着陆在臀部上。",2600116
definition_raw_markup,compear,verb,"(obsolete|legal|Scotland) To appear before a judge in court, either in person or acting as an attorney.",在...出现 (动词),2682157
definition_raw_markup,compellation,noun,"(archaic|rare) A name or title by which someone is addressed or identified; an appellation, a designation.",以某人名字或头衔称呼某人的名字或头衔 (名词),2682174
definition_raw_markup,eight-ball,verb,(pool|transitive) To outplay (an opponent) by potting all one's color balls and then the black (or eight-ball) without the opponent potting a single one.,(动词) 在台球中，通过击打所有自己的颜色球然后击打黑色（或八号）球而击败对手，而对手没有击中任何一个球。,2747313
definition_raw_markup,methodish,noun,(UK|dialect|obsolete) A Methodist.,(英国方言，过时) 一个卫理公会教徒,2920207
definition_raw_markup,mortiferous,adjective,(now|_|rare) Causing spiritual death.,"(现在, _, 很少用) 导致精神死亡的。",2937340
definition_raw_markup,ass-licking,noun,(US|vulgar|slang) .,"licking ass (Mỹ, tục ngữ,俚语)",2599513
definition_raw_markup,betine,verb,(transitive|obsolete) To set fire to.,(过去式，过时) 点燃。,2620761
definition_raw_markup,bevvy,verb,(Britain|Ireland|slang|intransitive) To get drunk.,(英国，爱尔兰，俚语，非谓语) 变得醉醺醺。,2621008
definition_raw_markup,fruck,verb,(nonstandard|rare),fruck (非标准的，罕见的),2791256
definition_raw_markup,callorhynchid,noun,"(paleontology|ichthyology) A fish in the family , now considered a synonym of the .","(sau đây gọi là cổ sinh vật học, thủy sinh học) Một loài cá trong họ , nay được coi là đồng义词 of 的。",2648848
definition_raw_markup,chirper,noun,(Canada|slang|mildly|derogatory) A person who speaks with a distinct English or Welsh accent.,"(加拿大,俚语,轻微贬义) 一个带有明显英式或威尔士口音的人。",2665622
definition_raw_markup,icosandrian,adjective,(archaic|botany) Relating to the class ; having twenty or more stamens inserted in the calyx.,"(hãy cổ, thực vật học) Liên quan đến lớp ; có hai mươi hoặc hơn nhánh tràng phong được gắn vào hoa萼.",2845588
definition_raw_markup,gunnade,noun,"(nautical|historical) A naval artillery piece, variant of the carronade, developed by the British navy circa 1820 .","(tàu thủy, lịch sử)一门短炮，由英国海军在1820年左右开发的，变体为卡龙炮.",2814720
definition_raw_markup,hematogenesis,noun,"(hematology|cytology) Blood cell formation in the human body, especially the bone marrow, hematopoiesis.","(huyết học, tế bào học) Hình thành tế bào máu trong cơ thể người, đặc biệt là trong xương髓骨",2824838
definition_raw_markup,hissian,noun,(archaic|slang) .,(hạn chế sử用，指一种古老的俚语。),2830758
definition_raw_markup,hyperbullet,noun,"(chess|Internet) Chess played at an extremely fast time control, with each side getting 30 seconds total or less to make all their moves.",(国际象棋，互联网) 国际象棋以极快的时间控制进行，每方总共用时30秒或更少,2841038
definition_raw_markup,knee-buckler,noun,"(baseball|slang) A curveball (or occasionally a knuckleball) that fools the hitter, causing his or her knees to buckle (i.e. bend).","(bóng chày,俚语) 使击球手失误的曲球（或偶尔是指尖球），导致对方膝盖弯曲（即弯曲）。",2879298
definition_raw_markup,feevee,noun,(US|colloquial|dated) Pay TV.,"(Hoa Kỳ,俚语, 过时) 付费电视",2772931
definition_raw_markup,frigger,noun,"(Australia|slang|derogatory) A stereotypical rural Australian, typically wearing plain denim jeans, singlets and cowboy hat.","(Úc, tục ngữ, xúc phạm) Một nông dân Úc điển hình, thường mặc quần jean denim đơn giản, áo ba lỗ và mũ cowboy。",2790250
definition_raw_markup,frizel,noun,"(firearms|historical) A movable furrowed piece of steel struck by the flint, to throw sparks into the pan, in an early form of flintlock.",frizel (súng火器，历史的) 一种钢制可移动的带槽的部件，在早期的燧石锁中用于抛出火花进入药室。,2790561
definition_raw_markup,hc,noun,(music|subculture) .,hc (音乐，亚文化): .,2821844
definition_raw_markup,bork,verb,(vulgar|slang) To boink; to have sex with.,"(thô lỗ,俚语)做爱",2634727
definition_raw_markup,bork,verb,(Liverpool|slang) To retch or vomit.,(利物浦，俚语)呕吐,2634728
definition_raw_markup,linsanity,noun,(US|basketball|slang) Enthusiasm and excitement about the sudden rise of New York Knicks) to basketball stardom in 2012.,"linsanity: (Mỹ, bóng rổ,俚语) 对纽约尼克斯队突然崛起的狂热和兴奋，在2012年。",2893573
definition_raw_markup,maclureite,noun,(mineral|obsolete) chondrodite,"(thiếc,已弃用) chondrodite.",2902274
definition_raw_markup,melanaemia,noun,"(medicine|obsolete) A morbid state in which the blood contains black pigment, either floating freely or embedded in the white blood cells; .","(医学,已废弃) 血液中含黑色素的病态，无论是自由漂浮还是嵌入白血细胞中；",2915051
definition_raw_markup,nonmanifold,adjective,"(mathematics|of a topological space) Not locally resembling the ""ordinary"" Euclidean space \mathbb{R}^n.","(toán học, về không gian拓扑学的，不类似于普通的欧几里得空间\mathbb{R}^n)",2964953
definition_raw_markup,dimp,noun,"(UK|colloquial|by extension) The butt end of a cigarette, before it has been completely smoked; a half-smoked cigarette.",(英国，口语，引申义) 半支香烟，即一支未完全抽完的香烟。,2725725
definition_raw_markup,flob,noun,"(UK|slang) Spittle or phlegm, especially a piece of spittle or phlegm that has been spat out.",(英国，俚语)唾液或粘液，尤其是被吐出来的唾液或粘液。,2781225
definition_raw_markup,batta,noun,(India|dated) An exchange rate.,(印度，过时的) 一种汇率。,2614468
definition_raw_markup,belearn,verb,(ambitransitive|nonstandard|proscribed) To learn about; study; educate; teach.,belearn - (非标准，禁止使用的) 学习；教育；教授,2618042
definition_raw_markup,jerry-lord,noun,"(rare|UK|slang) A tavernkeeper.[https://archive.org/details/englishdialectdi03wriguoft/page/358/mode/2up?q=%22jerry-lord%22 The English dialect dictionary, being the complete vocabulary of all dialect words still in use, or known to have been in use during the last two hundred years; founded on the publications of the English Dialect Society and on a large amount of material never before printed.]",(罕见，英国，俚语)酒馆老板。[《英语方言词典》（The English dialect dictionary）：包含所有仍在使用或已知在过去的两百年内使用的方言词汇；基于英语方言学会的出版物和大量从未印刷过的材料建立。],2870087
definition_raw_markup,kishke,noun,"(informal|often|in the plural|also|figurative) Intestines, guts.",kishke: (名词) (非正式用语，常用于复数形式，也作比喻用语) 肠子，内脏。,2878484
definition_raw_markup,nake,verb,(now|mainly|Scotland) To make naked; to bare.,"nake (Scotland, 现在, 主要) 脱光；裸露",2946532
definition_raw_markup,pyro,noun,"(uncountable|archaic|especially|photography) Pyrogallol, pyrogallic acid.","(không đếm được, cổ điển, đặc biệt,摄影学) Pyrogallol, axit pyrogallic.",3056370
definition_raw_markup,hairyback,noun,(South Africa|slang|derogatory|offensive|ethnic slur) A white Afrikaner.,"(Nam Phi, từ俚语, 贬义, 有争议的种族歧视用语) 一个白人南非人。",2817194
definition_raw_markup,cuttie,noun,(Scotland|archaic) A hare.,(苏格兰，过时) 野兔。,2703988
definition_raw_markup,cuttie,noun,(Scotland|archaic) The black guillemot.,(苏格兰，过时) 黑海鸥。,2703989
definition_raw_markup,horse-hung,adjective,(slang|of a person) Having a large penis.,(俚语，描述一个人) 有大阴茎的人。(注：此表达在现代汉语中不常用),2835650
